"process_date","processor","lake_code","lake_name","trawl_date","start_time","end_time","duration_mi","depth_m","trawl_number","fish_total","fish_id","species_code","fish_description","fish_length_mm","fish_weight_g","weight_conversion_formula","preservative_code","preservative_description","sample_number","scale","scale_book","age","aging_technique","aging_technique_name","source_file","source_line","sample_type","trawl_location","scale_book_letter","trawl_number_comment","trawl_date_comment","species_code_comment","preservative_code_comment","depth_m_comment","program_notes","trawl_month","ats_year","trawl_unique_ID","fish_unique_ID"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"16:03:00",NA,"15",42,1,2,2,1,"Sockeye (Juvenile)",47,0.91,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",77,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_1_42","1989-04-24_22_1_42_1_2_0.91_47"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,1,1,"Sockeye (Juvenile)",58,1.88,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",95,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_1_1.88_58"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,2,1,"Sockeye (Juvenile)",52,1.35,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",99,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_2_1.35_52"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,3,1,"Sockeye (Juvenile)",52,1.41,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",103,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_3_1.41_52"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,4,1,"Sockeye (Juvenile)",52,1.23,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",107,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_4_1.23_52"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,5,1,"Sockeye (Juvenile)",53,1.32,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",111,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_5_1.32_53"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,6,1,"Sockeye (Juvenile)",52,1.36,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",115,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_6_1.36_52"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,7,1,"Sockeye (Juvenile)",52,1.38,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",119,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_7_1.38_52"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,8,1,"Sockeye (Juvenile)",50,1.15,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",123,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_8_1.15_50"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,9,1,"Sockeye (Juvenile)",54,1.44,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",127,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_9_1.44_54"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,10,1,"Sockeye (Juvenile)",53,1.48,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",131,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_10_1.48_53"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,11,1,"Sockeye (Juvenile)",47,0.93,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",135,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_11_0.93_47"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,12,1,"Sockeye (Juvenile)",50,1.22,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",139,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_12_1.22_50"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,13,1,"Sockeye (Juvenile)",49,1.14,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",143,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_13_1.14_49"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,14,1,"Sockeye (Juvenile)",51,1.27,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",147,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_14_1.27_51"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,15,1,"Sockeye (Juvenile)",55,1.43,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",151,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_15_1.43_55"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,16,1,"Sockeye (Juvenile)",58,1.74,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",155,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_16_1.74_58"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,17,1,"Sockeye (Juvenile)",58,1.98,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",159,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_17_1.98_58"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,18,1,"Sockeye (Juvenile)",51,1.22,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",163,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_18_1.22_51"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,19,1,"Sockeye (Juvenile)",46,0.78,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",167,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_19_0.78_46"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,20,1,"Sockeye (Juvenile)",52,1.45,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",171,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_20_1.45_52"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,21,1,"Sockeye (Juvenile)",50,0.96,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",175,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_21_0.96_50"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,22,1,"Sockeye (Juvenile)",56,1.67,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",179,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_22_1.67_56"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,23,1,"Sockeye (Juvenile)",52,1.15,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",183,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_23_1.15_52"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,24,1,"Sockeye (Juvenile)",53,1.54,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",187,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_24_1.54_53"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,25,1,"Sockeye (Juvenile)",49,1.09,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",191,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_25_1.09_49"
"1989-12-15",64,"22","Woss Lk",1989-04-24,"22:12:00",NA,"15",0,2,26,26,1,"Sockeye (Juvenile)",52,1.25,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",195,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_2_0","1989-04-24_22_2_0_1_26_1.25_52"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,1,1,"Sockeye (Juvenile)",55,1.61,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",213,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_1_1.61_55"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,2,1,"Sockeye (Juvenile)",49,1,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",217,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_2_1_49"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,3,1,"Sockeye (Juvenile)",50,1.11,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",221,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_3_1.11_50"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,4,1,"Sockeye (Juvenile)",54,1.43,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",225,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_4_1.43_54"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,5,1,"Sockeye (Juvenile)",56,1.59,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",229,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_5_1.59_56"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,6,1,"Sockeye (Juvenile)",52,1.15,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",233,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_6_1.15_52"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,7,1,"Sockeye (Juvenile)",57,1.7,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",237,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_7_1.7_57"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,8,1,"Sockeye (Juvenile)",56,1.4,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",241,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_8_1.4_56"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,9,1,"Sockeye (Juvenile)",56,1.66,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",245,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_9_1.66_56"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,10,1,"Sockeye (Juvenile)",55,1.46,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",249,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_10_1.46_55"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,11,1,"Sockeye (Juvenile)",52,1.28,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",253,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_11_1.28_52"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,12,1,"Sockeye (Juvenile)",55,1.45,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",257,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_12_1.45_55"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,13,1,"Sockeye (Juvenile)",54,1.29,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",261,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_13_1.29_54"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,14,1,"Sockeye (Juvenile)",49,1.15,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",265,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_14_1.15_49"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,15,1,"Sockeye (Juvenile)",49,1.03,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",269,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_15_1.03_49"
"1989-12-18",64,"22","Woss Lk",1989-04-24,"22:36:00",NA,"15",6,3,91,16,1,"Sockeye (Juvenile)",51,1.25,"std weight = weight/1.115100","1","Formalin/5weeks","2",NA,"0",NA,NA,NA,"trawl89.dat",273,"2*2*7.5m TRAWL","LOCATION TR","","","","SOCKEYE (JUV)","10% FORMALIN - WGHD AFT 5 WKS","","AA - Living Data Program - 2025",4,1989,"1989-04-24_22_3_6","1989-04-24_22_3_6_1_16_1.25_51"
